catalog_version,source_record_id,use,status,reasons
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-092,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-092,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-092,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-092,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-093,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-093,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-093,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-093,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-094,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-094,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-094,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-094,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-095,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-095,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-095,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-095,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-096,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-096,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-096,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-096,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-097,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-097,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-097,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-097,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-098,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-098,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-098,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-098,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-099,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-099,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-099,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-099,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-100,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-100,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-100,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-100,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-101,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-101,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-101,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-101,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-102,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-102,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-102,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-102,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-103,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-103,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-103,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-103,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-104,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-104,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-104,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-104,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-105,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-105,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-105,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-105,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-106,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-106,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-106,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-106,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-107,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-107,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-107,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-107,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-108,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-108,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-108,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-108,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-109,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-109,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-109,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-109,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-110,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-110,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-110,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-110,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-111,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-111,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-111,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-111,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-112,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-112,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-112,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-112,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-113,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-113,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-113,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-113,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-114,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-114,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-114,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-114,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-115,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-115,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-115,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-115,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-116,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-116,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-116,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-116,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-117,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-117,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-117,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-117,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-118,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-118,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-118,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-118,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-119,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-119,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-119,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-119,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-120,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-120,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-120,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-120,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-121,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-121,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-121,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-121,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-122,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-122,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-122,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BAO2011-122,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-001,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-001,experimental_fii_input,reference_only,reduced_test_dose_300_kj | P04: 300-kJ physiological test; composition remains per 1000 kJ; no scale conversion
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-001,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-001,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-002,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-002,experimental_fii_input,reference_only,reduced_test_dose_300_kj | P04: 300-kJ physiological test; composition remains per 1000 kJ; no scale conversion
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-002,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-002,gi_gl_calculation,requires_review,"P02: Printed GI, carbohydrate and GL disagree; all three retained"
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-003,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-003,experimental_fii_input,reference_only,reduced_test_dose_300_kj | P04: 300-kJ physiological test; composition remains per 1000 kJ; no scale conversion
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-003,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-003,gi_gl_calculation,reference_only,missing_gi_or_gl
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-004,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-004,experimental_fii_input,reference_only,reduced_test_dose_300_kj | P04: 300-kJ physiological test; composition remains per 1000 kJ; no scale conversion
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-004,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-004,gi_gl_calculation,reference_only,missing_gi_or_gl
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-005,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-005,experimental_fii_input,reference_only,reduced_test_dose_300_kj | P04: 300-kJ physiological test; composition remains per 1000 kJ; no scale conversion
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-005,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-005,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-006,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-006,experimental_fii_input,reference_only,reduced_test_dose_300_kj | P04: 300-kJ physiological test; composition remains per 1000 kJ; no scale conversion
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-006,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-006,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-007,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-007,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-007,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-007,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-008,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-008,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-008,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-008,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-009,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-009,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-009,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-009,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-010,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-010,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-010,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-010,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-011,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-011,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-011,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-011,gi_gl_calculation,reference_only,missing_gi_or_gl
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-012,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-012,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-012,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-012,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-013,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-013,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-013,fibre_context,candidate,source_field_present
